created_date,deliverey_category_id,weekday,first_created_at,time_bucket,total_distance,sum_product,source_latitude,source_longitude,destination_latitude,destination_longitude,final_customer_fare,final_biker_fare,first_customer_fare,hyper_ack
9/29/2022,0,4,2022-09-29 16:20:46+00:00,119,4.0376,2,35.61862946,51.85631561,36.60736465,52.83880234,230000,220000,220000,0
8/18/2022,0,4,2022-08-18 13:02:13+00:00,105,3.2094,1,30.67107964,53.45579147,31.68128586,54.47147369,500000,200000,200000,0
9/6/2022,0,2,2022-09-06 07:21:11+00:00,71,0.5414,1,31.29714775,58.02705765,32.29534149,59.02391434,320000,240000,240000,0
8/1/2022,0,1,2022-08-01 08:04:31+00:00,75,1.908,5,31.28381538,58.03770828,32.28100014,59.04999924,290000,260000,260000,0
10/27/2022,0,4,2022-10-27 12:27:51+00:00,95,2.4059,6,32.83466721,55.37498093,33.83922768,56.38891602,320000,240000,240000,0
10/18/2022,0,2,2022-10-18 10:57:14+00:00,86,0.6225,1,31.29270935,58.04473114,32.29174614,59.04139328,400000,240000,240000,0
8/29/2022,0,1,2022-08-29 16:42:32+00:00,127,0.5367,1,38.53768539,46.07678604,39.53907013,47.0753479,200000,170000,170000,0
11/3/2022,0,4,2022-11-03 08:11:51+00:00,70,2.5262,2,31.29270935,58.04473114,32.29603577,59.05619049,350000,270000,270000,0
7/16/2022,0,6,2022-07-16 09:03:22+00:00,81,1.739,2,37.29845428,60.53111267,38.28891754,61.53728867,210000,170000,170000,0
7/24/2022,0,7,2022-07-24 07:36:48+00:00,72,5.7047,21,37.33346176,60.50461197,38.34753036,61.49892044,660000,330000,330000,0
11/1/2022,0,2,2022-11-01 14:05:50+00:00,105,2.8971,5,37.28498459,60.54805374,38.27650833,61.55389023,420000,220000,220000,0
7/13/2022,0,3,2022-07-13 08:50:28+00:00,80,3.3661,37,36.82094193,51.9500351,37.82361221,52.93598938,520000,260000,260000,0
8/21/2022,0,7,2022-08-21 09:54:06+00:00,86,2.8134,21,35.63383102,51.86891556,36.62252808,52.84761429,470000,170000,170000,0
11/7/2022,0,1,2022-11-07 11:34:42+00:00,90,0.8314,2,31.29270935,58.04473114,32.28783798,59.04431915,400000,240000,240000,0
10/1/2022,0,6,2022-10-01 05:08:28+00:00,51,4.934,3,33.66572952,52.65936279,34.67707062,53.64839172,780000,280000,280000,0
10/19/2022,0,3,2022-10-19 11:02:40+00:00,87,2.5612,2,31.29270935,58.04473114,32.28100014,59.04999924,390000,270000,270000,0
10/20/2022,0,4,2022-10-20 09:21:14+00:00,77,1.289,2,37.66690063,49.4911499,38.66927338,50.49891663,250000,210000,210000,0
8/21/2022,0,7,2022-08-21 16:17:31+00:00,124,3.173,2,38.5404129,46.05243301,39.56048584,47.03510666,300000,280000,280000,0
7/6/2022,0,3,2022-07-06 17:13:40+00:00,130,2.4596,1,37.32452774,60.49943542,38.31593323,61.49165344,670000,200000,200000,0
9/6/2022,0,2,2022-09-06 12:37:27+00:00,102,3.3192,29,37.31901932,60.50831604,38.3035202,61.51566315,540000,230000,230000,0
10/18/2022,0,2,2022-10-18 12:06:13+00:00,93,1.1909,1,33.62969208,52.6343689,34.63144302,53.63262939,240000,160000,160000,0
8/27/2022,0,6,2022-08-27 13:20:25+00:00,107,2.8403,10,30.59826469,53.57268906,31.5996151,54.58451462,380000,190000,190000,0
9/17/2022,0,6,2022-09-17 12:07:23+00:00,99,1.8504,1,37.32445145,60.5120163,38.32674789,61.52458191,320000,180000,180000,0
10/25/2022,0,2,2022-10-25 11:25:43+00:00,89,1.8473,28,30.63327599,53.49302673,31.62602425,54.49145126,480000,160000,160000,0
9/22/2022,0,4,2022-09-22 06:06:15+00:00,57,0.6445,15,37.3127861,60.56331635,38.31699753,61.56406021,420000,210000,210000,0
7/7/2022,0,4,2022-07-07 10:17:01+00:00,88,1.5471,4,33.62956619,52.67793274,34.63676453,53.67024612,330000,170000,170000,0
9/11/2022,0,7,2022-09-11 11:04:03+00:00,93,0.96,7,30.61137581,53.4887886,31.61469269,54.48835754,400000,140000,140000,0
11/10/2022,0,4,2022-11-10 11:32:12+00:00,90,21.4968,3,37.32917404,60.52830124,38.31867218,61.54155731,1070000,460000,460000,0
9/30/2022,0,5,2022-09-30 08:05:47+00:00,69,0.0797,2,31.28598213,58.02934647,32.28564644,59.02860641,320000,240000,240000,0
11/3/2022,0,4,2022-11-03 18:38:01+00:00,132,1.3619,2,31.28394508,58.03778458,32.28373718,59.04781723,320000,250000,250000,0
11/2/2022,0,3,2022-11-02 12:06:25+00:00,93,2.2644,3,31.29270935,58.04473114,32.30317116,59.0290947,390000,270000,270000,0
9/2/2022,0,5,2022-09-02 15:57:08+00:00,122,1.4838,4,38.53712463,46.09285736,39.54523468,47.09053421,230000,190000,190000,0
11/1/2022,0,2,2022-11-01 13:01:35+00:00,99,4.0764,5,31.29270935,58.04473114,32.26893616,59.03654099,380000,300000,300000,0
9/30/2022,0,5,2022-09-30 17:49:30+00:00,127,1.5611,17,33.62239838,52.66864395,34.62799835,53.6719017,340000,170000,170000,0
8/10/2022,0,3,2022-08-10 10:47:57+00:00,91,1.8148,1,37.35912704,60.51065445,38.3585434,61.49925995,470000,180000,180000,0
8/6/2022,0,6,2022-08-06 16:18:42+00:00,124,3.2579,4,36.74476242,52.01525116,37.7534523,53.00732422,380000,260000,260000,0
7/2/2022,0,6,2022-07-02 16:12:03+00:00,124,2.19,4,37.29487991,60.64240646,38.29097748,61.62682724,380000,190000,190000,0
8/18/2022,0,4,2022-08-18 11:24:34+00:00,95,2.2399,22,37.66544724,49.49570084,38.67426682,50.51113129,500000,250000,250000,0
6/30/2022,0,4,2022-06-30 16:38:44+00:00,126,0.9955,5,31.28253555,57.99047089,32.27688789,58.98835754,320000,240000,240000,0
7/20/2022,0,3,2022-07-20 17:23:50+00:00,131,4.2658,3,38.5413208,46.07154083,39.54751968,47.05765152,400000,360000,360000,0
9/5/2022,0,1,2022-09-05 13:59:53+00:00,110,1.5477,4,33.66564941,52.67084122,34.66194534,53.66337204,180000,170000,170000,0
9/5/2022,0,1,2022-09-05 16:53:48+00:00,128,0.7543,1,31.27379227,58.07271576,32.27110672,59.0680275,250000,240000,240000,0
9/1/2022,0,4,2022-09-01 15:24:38+00:00,119,4.7466,21,37.33346176,60.50461197,38.31765747,61.52514267,580000,290000,290000,0
10/4/2022,0,2,2022-10-04 08:52:59+00:00,74,3.8488,3,35.5946312,51.86483765,36.59203339,52.87829971,370000,140000,140000,0
10/27/2022,0,4,2022-10-27 12:13:12+00:00,94,1.53,2,35.63493729,51.88500977,36.6282959,52.89353561,290000,130000,130000,0
10/27/2022,0,4,2022-10-27 18:38:16+00:00,132,0.3831,12,37.6932373,49.51174927,38.69268036,50.51597977,240000,200000,200000,0
10/15/2022,0,6,2022-10-15 15:31:29+00:00,114,2.0844,23,37.33346176,60.50461197,38.3273468,61.49804306,360000,180000,180000,0
10/11/2022,0,2,2022-10-11 15:16:50+00:00,112,0.3653,23,33.62767029,52.69772339,34.62979507,53.69743729,500000,160000,160000,0
9/20/2022,0,2,2022-09-20 10:05:47+00:00,87,2.2214,2,35.78237152,49.50041199,36.78659821,50.48892212,170000,150000,150000,0
10/4/2022,0,2,2022-10-04 20:02:39+00:00,141,0.6909,1,33.6295433,52.68524551,34.62938309,53.69127655,340000,160000,160000,0
7/12/2022,0,2,2022-07-12 16:28:30+00:00,125,1.2155,4,35.64831161,51.85162354,36.64701462,52.8540802,240000,120000,120000,0
10/25/2022,0,2,2022-10-25 08:21:03+00:00,71,3.9418,2,35.79037094,49.49469376,36.79920959,50.48365784,270000,210000,210000,0
10/24/2022,0,1,2022-10-24 12:08:56+00:00,93,0.8313,2,36.73184967,51.97999191,37.72828293,52.98057556,460000,220000,220000,0
7/16/2022,0,6,2022-07-16 07:56:23+00:00,74,1.4431,1,31.28381538,58.03770828,32.29174614,59.04139328,410000,250000,250000,0
10/30/2022,0,7,2022-10-30 10:50:00+00:00,86,0.8401,2,35.08419037,50.68185425,36.08034515,51.68339539,340000,300000,300000,0
9/23/2022,0,5,2022-09-23 10:12:57+00:00,82,1.8905,3,35.78949356,49.4927063,36.79706192,50.49904633,180000,140000,140000,0
10/3/2022,0,1,2022-10-03 20:03:18+00:00,141,1.5994,4,31.28394508,58.03778458,32.27938271,59.04652023,260000,250000,250000,0
10/14/2022,0,5,2022-10-14 16:12:28+00:00,118,1.8621,4,35.79037094,49.49469376,36.79591751,50.50658035,180000,140000,140000,0
7/10/2022,0,7,2022-07-10 10:22:27+00:00,89,2.1327,1,37.32619095,60.5957222,38.31635284,61.61387253,270000,190000,190000,0
11/1/2022,0,2,2022-11-01 09:39:03+00:00,78,0.3168,2,32.84980011,55.35749435,33.84909439,56.35897827,240000,200000,200000,0
10/8/2022,0,6,2022-10-08 11:02:33+00:00,87,2.7966,1,38.54129028,46.10801697,39.54319382,47.08134079,470000,260000,260000,0
10/27/2022,0,4,2022-10-27 10:14:02+00:00,82,3.947,2,32.83466721,55.37498093,33.84751511,56.3839035,400000,320000,320000,0
9/8/2022,0,4,2022-09-08 07:57:53+00:00,74,3.4182,4,31.28530121,58.0401001,32.27663994,59.02054214,330000,290000,290000,0
10/10/2022,0,1,2022-10-10 11:46:42+00:00,91,3.456,3,31.28240585,58.05565643,32.25881195,59.06261826,330000,290000,290000,0
7/9/2022,0,6,2022-07-09 14:07:50+00:00,111,0.4379,13,30.59826469,53.57268906,31.59965134,54.57587433,330000,140000,140000,0
10/4/2022,0,2,2022-10-04 13:11:53+00:00,100,1.4113,1,32.84211159,55.37509155,33.84528542,56.36260223,370000,210000,210000,0
10/15/2022,0,6,2022-10-15 16:20:59+00:00,119,2.9889,5,39.24478531,49.29486847,40.2490921,50.31987381,540000,420000,420000,0
8/3/2022,0,3,2022-08-03 07:34:07+00:00,72,1.7787,16,37.33346176,60.50461197,38.33948135,61.51565933,480000,180000,180000,0
8/13/2022,0,6,2022-08-13 13:41:35+00:00,109,3.2927,10,30.60465813,53.50363159,31.61196518,54.51534271,400000,200000,200000,0
10/19/2022,0,3,2022-10-19 18:47:34+00:00,133,2.1968,9,38.53030014,46.06040955,39.52884293,47.07550812,240000,220000,220000,0
7/9/2022,0,6,2022-07-09 16:42:40+00:00,127,3.6382,21,33.62643814,52.6145134,34.60840225,53.61781693,590000,250000,250000,0
10/12/2022,0,3,2022-10-12 12:38:06+00:00,96,2.0511,3,37.28223801,60.59625244,38.29317856,61.59247589,560000,180000,180000,0
9/2/2022,0,5,2022-09-02 15:05:33+00:00,117,3.1178,2,31.28394508,58.03778458,32.28328514,59.06337357,320000,280000,280000,0
8/5/2022,0,5,2022-08-05 14:22:32+00:00,113,2.9507,5,37.35194397,60.50562286,38.3698616,61.51545715,380000,220000,220000,0
9/5/2022,0,1,2022-09-05 07:58:48+00:00,74,0.8557,16,30.60465813,53.50363159,31.60336494,54.49563217,280000,140000,140000,0
7/5/2022,0,2,2022-07-05 17:03:05+00:00,129,1.6293,1,31.28394508,58.03778458,32.28199959,59.04999924,310000,250000,250000,0
8/28/2022,0,7,2022-08-28 11:41:28+00:00,97,1.2126,4,30.6248703,53.50137711,31.62630844,54.49562454,180000,140000,140000,0
8/15/2022,0,1,2022-08-15 05:25:52+00:00,59,3.0884,3,37.31847,60.5435791,38.33150864,61.54198074,600000,320000,320000,0
8/21/2022,0,7,2022-08-21 08:59:00+00:00,80,1.5598,5,37.35194397,60.50562286,38.3506012,61.49470139,390000,170000,170000,0
10/29/2022,0,6,2022-10-29 10:34:00+00:00,84,2.0555,1,37.67186356,49.47559738,38.66351318,50.48021317,270000,240000,240000,0
11/4/2022,0,5,2022-11-04 11:42:29+00:00,91,1.6468,3,35.79037094,49.49469376,36.78900909,50.50694275,160000,140000,140000,0
10/18/2022,0,2,2022-10-18 16:54:59+00:00,122,0.5056,18,30.67373657,53.45595551,31.67363739,54.45917892,280000,140000,140000,0
11/8/2022,0,2,2022-11-08 17:15:23+00:00,124,3.5886,5,31.28409386,58.04077911,32.29690742,59.02287292,350000,290000,290000,0
8/20/2022,0,6,2022-08-20 08:22:43+00:00,77,1.5191,4,32.84378242,55.38571548,33.83596611,56.38315964,330000,210000,210000,0
7/30/2022,0,6,2022-07-30 10:31:18+00:00,90,2.7803,4,38.5404129,46.05243301,39.52751923,47.06157684,290000,260000,260000,0
9/5/2022,0,1,2022-09-05 14:31:43+00:00,114,0.7218,1,31.28117561,58.05104065,32.28474808,59.0511055,520000,240000,240000,0
8/2/2022,0,2,2022-08-02 09:44:48+00:00,85,1.2634,5,32.83466721,55.37498093,33.83623314,56.3799057,290000,210000,210000,0
9/3/2022,0,6,2022-09-03 09:23:48+00:00,83,1.6256,3,31.29270935,58.04473114,32.28685951,59.0350914,410000,250000,250000,0
8/10/2022,0,3,2022-08-10 17:04:54+00:00,129,1.816,14,33.6631279,52.71096039,34.6548996,53.70602798,360000,180000,180000,0
9/20/2022,0,2,2022-09-20 12:51:01+00:00,104,5.2816,7,37.35202026,60.51395035,38.34423065,61.52743149,440000,310000,310000,0
8/13/2022,0,6,2022-08-13 09:48:44+00:00,85,2.7253,2,37.33821487,60.49674225,38.32260132,61.49907684,340000,210000,210000,0
7/14/2022,0,4,2022-07-14 17:06:38+00:00,129,1.5816,14,36.83132935,52.01451111,37.83885956,53.01550293,420000,210000,210000,0
8/19/2022,0,5,2022-08-19 17:39:19+00:00,132,1.2303,2,37.66690063,49.4911499,38.67078018,50.48093796,600000,210000,210000,0
10/13/2022,0,4,2022-10-13 16:43:40+00:00,121,1.4832,2,31.28394508,58.03778458,32.29123116,59.03415298,370000,250000,250000,0
10/25/2022,0,2,2022-10-25 16:09:24+00:00,117,3.1055,12,31.31227684,58.08625412,32.2936573,59.07555771,320000,280000,280000,0
10/28/2022,0,5,2022-10-28 09:20:55+00:00,77,1.7609,3,35.79037094,49.49469376,36.79717255,50.49869537,180000,140000,140000,0
11/4/2022,0,5,2022-11-04 09:35:37+00:00,78,1.616,9,35.33560944,48.08729172,36.34833145,49.08699799,300000,220000,220000,0
7/8/2022,0,5,2022-07-08 04:03:57+00:00,51,2.0202,1,37.32472229,60.50862122,38.31886673,61.51209259,470000,260000,260000,0
9/24/2022,0,6,2022-09-24 13:30:51+00:00,102,2.9981,1,33.70347214,52.6665802,34.70231628,53.64189148,920000,220000,220000,0
7/13/2022,0,3,2022-07-13 09:34:59+00:00,84,3.2431,1,29.98420143,51.83686829,30.96710205,52.83819962,580000,340000,340000,0
7/8/2022,0,5,2022-07-08 13:11:39+00:00,106,4.9423,4,37.34297943,60.47573853,38.3530426,61.47772598,630000,300000,300000,0
10/23/2022,0,7,2022-10-23 15:51:59+00:00,116,1.9501,9,35.0898056,50.68513489,36.08758926,51.6977272,400000,360000,360000,0
7/13/2022,0,3,2022-07-13 10:44:12+00:00,91,2.806,3,33.65809631,52.70025253,34.67184067,53.71224976,350000,210000,210000,0
10/4/2022,0,2,2022-10-04 10:47:18+00:00,85,2.1676,3,38.54120255,46.0685997,39.53425217,47.07431412,340000,220000,220000,0
11/12/2022,0,6,2022-11-12 10:12:19+00:00,82,1.7638,1,38.54279709,46.07713699,39.54365921,47.07130814,260000,200000,200000,0
8/10/2022,0,3,2022-08-10 12:28:33+00:00,101,1.8597,2,37.36432648,60.51021576,38.3580513,61.50705719,380000,180000,180000,0
8/7/2022,0,7,2022-08-07 13:58:26+00:00,110,2.5923,12,37.57579422,54.05501556,38.56016541,55.04981613,440000,220000,220000,0
10/25/2022,0,2,2022-10-25 08:56:32+00:00,74,0.8655,7,31.29270935,58.04473114,32.28732872,59.04545593,300000,240000,240000,0
7/29/2022,0,5,2022-07-29 13:42:59+00:00,109,0.915,2,29.96303558,51.84350204,30.95877457,52.83859634,520000,240000,240000,0
7/13/2022,0,3,2022-07-13 08:36:58+00:00,78,1.5387,30,33.63734055,52.65123367,34.63049316,53.6464653,360000,170000,170000,0
11/7/2022,0,1,2022-11-07 16:28:49+00:00,119,2.5085,3,30.57606888,53.57501602,31.59121704,54.56557465,260000,180000,180000,0
7/9/2022,0,6,2022-07-09 14:57:11+00:00,116,2.1329,3,32.88894653,55.37715149,33.87450981,56.38513565,290000,230000,230000,0
10/21/2022,0,5,2022-10-21 10:06:09+00:00,81,2.1354,9,31.29270935,58.04473114,32.28266335,59.03842926,560000,260000,260000,0
9/5/2022,0,1,2022-09-05 09:26:15+00:00,83,1.606,2,33.67416763,52.72170258,34.6808815,53.72758484,200000,170000,170000,0
9/1/2022,0,4,2022-09-01 17:53:41+00:00,134,2.2016,2,31.28394508,58.03778458,32.29081535,59.05439377,280000,260000,260000,0
10/10/2022,0,1,2022-10-10 12:58:07+00:00,98,1.0915,4,35.79303741,49.50059509,36.79264832,50.50665665,160000,140000,140000,0
11/3/2022,0,4,2022-11-03 08:31:10+00:00,72,5.0422,4,31.3121357,58.04556656,32.28924942,59.07463074,400000,320000,320000,0
11/10/2022,0,4,2022-11-10 10:54:19+00:00,86,1.6845,3,32.88894653,55.37715149,33.89524078,56.38420868,240000,210000,210000,0
10/26/2022,0,3,2022-10-26 08:29:59+00:00,71,1.9545,4,38.48601913,58.32235336,39.47630692,59.33130264,740000,340000,340000,0
7/7/2022,0,4,2022-07-07 13:38:01+00:00,108,3.2247,5,30.59467316,53.51336288,31.61823845,54.5150032,220000,200000,200000,0
8/26/2022,4,5,2022-08-26 15:30:25+00:00,120,3.8792,4,37.31821442,60.55296707,38.33005142,61.55334091,1110000,360000,360000,0
10/7/2022,0,5,2022-10-07 17:33:32+00:00,126,1.9533,2,28.17918968,57.27858353,29.18824005,58.27648163,660000,340000,340000,0
10/19/2022,0,3,2022-10-19 13:54:40+00:00,104,2.4961,2,28.19487953,57.34764099,29.20448303,58.33419037,400000,360000,360000,0
10/24/2022,0,1,2022-10-24 17:02:15+00:00,123,1.268,2,28.19487953,57.34764099,29.20292854,58.34765244,470000,310000,310000,0
8/16/2022,0,2,2022-08-16 13:49:15+00:00,109,2.5629,21,38.4678688,58.34012222,39.47666931,59.32047272,580000,360000,360000,0
9/29/2022,4,4,2022-09-29 10:54:18+00:00,86,6.4378,3,33.61376572,52.67593384,34.6327858,53.66656494,1180000,460000,460000,0
9/28/2022,0,3,2022-09-28 16:12:54+00:00,118,3.3712,2,34.49040985,49.35658264,35.47255325,50.34830856,610000,340000,340000,0
10/3/2022,0,1,2022-10-03 17:25:00+00:00,125,3.9912,6,31.30500031,58.05790329,32.30792618,59.08599091,500000,300000,300000,0
10/2/2022,0,7,2022-10-02 16:01:20+00:00,117,1.9334,12,37.37142181,60.47994614,38.36296844,61.47778702,410000,180000,180000,0
11/6/2022,0,7,2022-11-06 17:51:01+00:00,128,2.54,6,38.55641937,46.08384705,39.5386467,47.07596588,320000,240000,240000,0
6/30/2022,0,4,2022-06-30 05:20:24+00:00,59,3.0059,5,37.32930756,60.47444534,38.31564331,61.48717499,440000,310000,310000,0
7/4/2022,4,1,2022-07-04 07:07:09+00:00,69,1.7111,4,30.62447166,53.50135422,31.63249207,54.49049759,490000,270000,270000,0
7/11/2022,0,1,2022-07-11 15:29:48+00:00,119,3.5177,2,37.28192139,60.61215591,38.28077698,61.63755417,690000,340000,240000,0
7/30/2022,0,6,2022-07-30 07:18:43+00:00,70,4.1795,4,35.62892914,51.88012695,36.64300156,52.8769989,350000,250000,230000,0
7/6/2022,0,3,2022-07-06 10:55:48+00:00,92,2.6144,1,36.83534622,52.01562119,37.83122253,53.00766373,270000,210000,210000,0
6/30/2022,0,4,2022-06-30 13:00:58+00:00,105,0.4697,5,36.8793335,51.97582626,37.88018799,52.97122574,230000,210000,210000,0
7/10/2022,0,7,2022-07-10 15:59:40+00:00,122,3.8946,21,36.79593658,51.87884521,37.7938118,52.90418625,600000,310000,290000,0
7/7/2022,0,4,2022-07-07 17:32:04+00:00,132,1.2219,1,37.67451859,49.48440552,38.6777153,50.48797226,330000,290000,210000,0
10/24/2022,0,1,2022-10-24 09:43:34+00:00,79,4.1139,5,31.29270935,58.04473114,32.270298,59.03569412,330000,300000,300000,0
9/6/2022,0,2,2022-09-06 18:39:28+00:00,138,2.7789,1,32.36240387,49.73515701,33.35638618,50.72383881,310000,220000,220000,0
8/1/2022,0,1,2022-08-01 16:44:54+00:00,127,2.4137,1,32.33569145,49.68141937,33.32962036,50.68542862,210000,210000,210000,0
9/17/2022,0,6,2022-09-17 09:12:36+00:00,82,7.7747,5,31.30057526,58.03483582,32.26257896,58.99742889,750000,380000,380000,0
7/27/2022,0,3,2022-07-27 17:07:03+00:00,129,0.4163,1,32.35565758,49.72081757,33.35333633,50.71910477,180000,180000,180000,0
8/21/2022,0,7,2022-08-21 10:13:53+00:00,88,4.06,3,35.79307175,49.50100327,36.76917267,50.50177383,260000,210000,210000,0
8/2/2022,0,2,2022-08-02 15:13:58+00:00,118,1.9093,2,32.33569145,49.68141937,33.32861137,50.6866951,240000,200000,200000,0
9/5/2022,0,1,2022-09-05 15:20:53+00:00,119,0.0924,3,39.08367157,47.28426743,40.08334732,48.28315353,280000,140000,140000,0
10/2/2022,0,7,2022-10-02 11:41:36+00:00,91,5.4458,3,32.29344177,49.65393066,33.30253983,50.67457199,380000,340000,340000,0
7/28/2022,0,4,2022-07-28 15:53:27+00:00,122,2.9765,1,35.79285812,49.50017929,36.78177261,50.51786423,190000,170000,170000,0
8/12/2022,0,5,2022-08-12 15:33:44+00:00,120,1.8162,3,36.86832428,51.96400452,37.87579346,52.96802139,380000,280000,240000,0
10/31/2022,0,1,2022-10-31 11:04:57+00:00,87,4.5602,1,32.28706741,49.63756943,33.27997208,50.61155319,300000,300000,300000,0
10/21/2022,0,5,2022-10-21 19:55:34+00:00,140,1.7904,2,31.2837677,58.04294586,32.28475189,59.03144455,260000,260000,260000,0
9/15/2022,0,4,2022-09-15 10:54:29+00:00,92,1.765,1,37.56847763,54.05527496,38.56115341,55.05554199,190000,190000,190000,0
10/10/2022,0,1,2022-10-09 20:13:12+00:00,142,1.5343,2,36.72019577,51.9875412,37.7093811,52.98666763,230000,230000,230000,0
11/3/2022,0,4,2022-11-03 15:38:58+00:00,114,4.0621,1,31.28536415,58.04236603,32.26916695,59.02565002,420000,330000,300000,0
11/3/2022,0,4,2022-11-03 16:21:09+00:00,119,2.5192,7,31.28394508,58.03778458,32.27989197,59.05827332,270000,270000,270000,0
11/5/2022,0,6,2022-11-05 16:39:34+00:00,120,1.1169,7,33.6356163,52.65395737,34.63434982,53.66081238,160000,160000,160000,0
8/24/2022,0,3,2022-08-24 06:42:06+00:00,67,2.6005,1,33.65216827,52.69418716,34.64683533,53.71529388,200000,200000,200000,0
7/14/2022,0,4,2022-07-14 18:10:57+00:00,136,1.2805,4,32.35626411,49.72068024,33.35806274,50.72940445,190000,190000,190000,0
9/15/2022,0,4,2022-09-15 10:50:01+00:00,92,2.4528,2,32.32307625,49.66579819,33.32409859,50.65348816,250000,250000,250000,0
9/27/2022,0,2,2022-09-27 19:56:48+00:00,140,2.4755,4,33.71383667,52.66132736,34.72475433,53.64867783,220000,200000,200000,0
7/24/2022,0,7,2022-07-24 15:26:44+00:00,119,1.451,2,32.3508873,49.67671967,33.36079216,50.68089676,190000,190000,190000,0
8/21/2022,0,7,2022-08-21 14:37:57+00:00,114,0.8414,1,32.353508,49.72127533,33.34790421,50.71947861,180000,180000,180000,0
10/26/2022,0,3,2022-10-26 13:08:24+00:00,99,1.7298,3,32.33154488,49.6686554,33.33803749,50.68123245,230000,230000,230000,0
7/25/2022,0,1,2022-07-25 18:26:33+00:00,137,1.446,1,31.28274536,58.03303146,32.28839302,59.02426529,250000,250000,250000,0
7/6/2022,0,3,2022-07-06 16:45:03+00:00,127,3.0404,2,33.63225555,52.67161179,34.63796997,53.65714645,220000,220000,220000,0
10/26/2022,4,3,2022-10-26 08:59:39+00:00,74,1.546,3,32.34841347,49.69251633,33.34248352,50.68539429,380000,190000,190000,0
8/14/2022,4,7,2022-08-14 16:55:18+00:00,128,0.5661,3,38.53216553,46.06553268,39.52992249,47.06143951,340000,240000,170000,1
11/9/2022,4,3,2022-11-09 12:21:12+00:00,95,9.0296,2,32.35208893,49.68008423,33.35956192,50.68318558,1000000,420000,420000,1
7/6/2022,4,3,2022-07-06 08:13:48+00:00,76,0.3175,6,33.6857872,52.60724258,34.68557358,53.60751724,240000,160000,160000,0
